Lot Area,Gr Liv Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
11275,1991,220000,1,0,0,0,0
6221,1355,140000,0,1,0,0,0
10570,2727,315000,1,0,0,0,0
7259,2320,259500,1,0,0,0,0
14442,1839,257500,1,0,0,0,0
13125,1740,219500,1,0,0,0,0
21000,2259,217000,1,0,0,0,0
25485,1560,201000,1,0,0,0,0
21579,1488,215000,1,0,0,0,0
1782,1045,123900,0,0,0,1,0
17871,1680,170000,1,0,0,0,0
3907,1020,200000,0,0,0,0,1
20693,1696,198000,1,0,0,0,0
32668,2515,200624,1,0,0,0,0
18044,2726,315000,1,0,0,0,0
8500,1517,115000,1,0,0,0,0
7000,1215,141000,1,0,0,0,0
5000,803,87000,1,0,0,0,0
7288,1601,129850,1,0,0,0,0
6060,1123,100000,1,0,0,0,0
9060,1828,150909,1,0,0,0,0
3672,816,75200,1,0,0,0,0
8263,1012,118400,1,0,0,0,0
8967,1077,67000,1,0,0,0,0
13710,1558,152000,1,0,0,0,0
11067,845,68104,1,0,0,0,0
8250,1991,119600,0,1,0,0,0
6565,1073,140000,1,0,0,0,0
6060,1001,124900,1,0,0,0,0
5568,1625,375000,0,0,0,0,1
4750,1625,235000,0,0,0,0,1
12150,1299,183500,1,0,0,0,0
7540,912,156000,1,0,0,0,0
9187,1080,134000,1,0,0,0,0
10000,1392,215000,1,0,0,0,0
12864,1409,245000,1,0,0,0,0
9928,1478,210000,1,0,0,0,0
8750,918,148000,1,0,0,0,0
8410,1026,143000,1,0,0,0,0
4054,1501,244000,0,0,0,0,1
9763,1502,330000,0,0,0,0,1
16905,1328,170000,1,0,0,0,0
19958,2279,257000,1,0,0,0,0
8368,1689,231713,1,0,0,0,0
8298,1564,267300,1,0,0,0,0
9037,1484,265900,1,0,0,0,0
10991,1571,239000,1,0,0,0,0
10656,1646,248900,1,0,0,0,0
10331,1240,174000,1,0,0,0,0
13758,1717,187500,1,0,0,0,0
9303,1756,204000,1,0,0,0,0
6718,1312,180500,1,0,0,0,0
9590,1146,187500,1,0,0,0,0
11305,1922,282000,1,0,0,0,0
7777,1491,178000,1,0,0,0,0
14536,1629,270000,1,0,0,0,0
11800,2486,279900,1,0,0,0,0
35133,1572,186700,1,0,0,0,0
15306,1776,283463,1,0,0,0,0
12633,1824,392000,1,0,0,0,0
12665,2482,281213,1,0,0,0,0
8402,1120,147000,1,0,0,0,0
43500,2034,130000,1,0,0,0,0
6710,936,140000,0,0,0,0,1
25286,1040,132250,1,0,0,0,0
25000,1632,143000,0,0,1,0,0
32463,1622,168000,0,1,0,0,0
4224,1060,129900,0,0,0,0,1
4224,1142,134000,0,0,0,0,1
1504,1092,85500,0,0,0,1,0
1533,992,106500,0,0,0,1,0
1495,1092,93900,0,0,0,0,1
2001,1092,75000,0,0,0,1,0
1936,630,84500,0,0,0,1,0
1890,1092,75190,0,0,0,1,0
11333,1062,146800,1,0,0,0,0
9129,1008,153500,1,0,0,0,0
15957,1356,188000,1,0,0,0,0
33983,1676,196000,1,0,0,0,0
8286,1432,157000,1,0,0,0,0
6723,796,138000,1,0,0,0,0
7244,768,129500,1,0,0,0,0
27697,1608,80000,1,0,0,0,0
7599,845,129500,1,0,0,0,0
11000,1178,135000,1,0,0,0,0
8314,816,124500,1,0,0,0,0
11625,816,139000,1,0,0,0,0
10712,974,93500,1,0,0,0,0
10447,887,124500,1,0,0,0,0
11027,1293,149900,1,0,0,0,0
10533,1024,157500,1,0,0,0,0
11765,1797,169000,1,0,0,0,0
39384,1390,252000,1,0,0,0,0
11727,1851,192100,1,0,0,0,0
8238,1525,183500,1,0,0,0,0
13006,2236,222000,1,0,0,0,0
13041,1671,170000,1,0,0,0,0
13031,1498,187500,1,0,0,0,0
9783,1776,202000,1,0,0,0,0
11207,1511,185000,1,0,0,0,0
19378,2462,320000,1,0,0,0,0
14859,1670,240000,1,0,0,0,0
13128,2064,250000,1,0,0,0,0
10463,1801,239900,1,0,0,0,0
13751,2212,309000,1,0,0,0,0
23257,2021,274725,1,0,0,0,0
13108,2687,270000,1,0,0,0,0
8076,1169,183500,1,0,0,0,0
7685,1501,165600,1,0,0,0,0
9084,1632,176500,1,0,0,0,0
3701,1204,130000,0,0,0,0,1
5306,1767,239000,0,0,0,0,1
6563,1742,275000,1,0,0,0,0
16023,2798,457347,1,0,0,0,0
18062,3390,545224,1,0,0,0,0
12292,2473,356383,1,0,0,0,0
16056,2868,556581,1,0,0,0,0
12438,2576,361919,1,0,0,0,0
16052,2698,535000,1,0,0,0,0
15922,2795,401179,1,0,0,0,0
13682,2945,438780,1,0,0,0,0
14762,2320,169000,1,0,0,0,0
34650,1056,145000,0,1,0,0,0
8147,1714,318000,0,0,0,0,1
11302,1826,319000,1,0,0,0,0
18261,2000,470000,1,0,0,0,0
14145,1621,202500,1,0,0,0,0
13837,2183,229000,1,0,0,0,0
16659,2263,235000,1,0,0,0,0
18800,1574,190000,1,0,0,0,0
10464,1102,169000,1,0,0,0,0
10400,1872,241500,1,0,0,0,0
10530,1857,188900,1,0,0,0,0
10240,1686,207500,1,0,0,0,0
16692,2784,250000,1,0,0,0,0
11475,1552,179900,1,0,0,0,0
9927,1083,172000,1,0,0,0,0
9512,2318,294323,1,0,0,0,0
10530,1875,184500,1,0,0,0,0
10140,1074,153500,1,0,0,0,0
10140,1664,162900,1,0,0,0,0
10140,1309,181000,1,0,0,0,0
10000,1103,155000,1,0,0,0,0
15870,1096,138800,1,0,0,0,0
9353,864,116050,1,0,0,0,0
8125,858,88000,1,0,0,0,0
7200,874,97500,1,0,0,0,0
8773,1419,190000,0,0,0,0,1
2760,1092,105500,0,0,0,0,1
2160,1365,125500,0,0,0,0,1
1953,987,83000,0,0,0,1,0
1890,1030,116000,0,0,0,1,0
1680,1218,91500,0,0,0,1,0
1680,1218,118000,0,0,0,1,0
1680,948,89000,0,0,0,1,0
1680,1092,108000,0,0,0,1,0
1680,987,94500,0,0,0,1,0
4043,1069,146300,0,0,0,0,1
7514,1387,145000,1,0,0,0,0
7838,900,123000,1,0,0,0,0
2280,1055,137500,0,0,0,1,0
2179,1456,144000,0,0,0,1,0
16737,1980,315000,1,0,0,0,0
16387,2589,412083,1,0,0,0,0
16259,2596,342643,1,0,0,0,0
16163,1618,252000,1,0,0,0,0
13891,2076,465000,1,0,0,0,0
12228,1740,293000,1,0,0,0,0
14780,1868,415000,1,0,0,0,0
16033,1850,326000,1,0,0,0,0
14215,2376,325300,1,0,0,0,0
13418,2452,309000,1,0,0,0,0
13975,2206,300000,1,0,0,0,0
10240,2098,275500,1,0,0,0,0
9942,2091,338500,1,0,0,0,0
11924,2324,345000,1,0,0,0,0
12867,2253,344133,1,0,0,0,0
10672,2389,298236,1,0,0,0,0
11643,2358,329900,1,0,0,0,0
12378,1944,360000,1,0,0,0,0
11065,1970,281000,1,0,0,0,0
13758,1792,372397,1,0,0,0,0
14828,1780,378000,1,0,0,0,0
11846,1792,374000,1,0,0,0,0
20431,2728,437154,1,0,0,0,0
10927,1904,275000,1,0,0,0,0
13215,1914,279000,1,0,0,0,0
7052,1364,185850,0,0,0,0,1
5911,1565,282500,0,0,0,0,1
6955,1368,202500,0,0,0,0,1
6792,1368,202665,0,0,0,0,1
7740,1686,332200,0,0,0,0,1
6373,1666,310090,0,0,0,0,1
3136,1405,171750,0,0,0,0,1
10237,1316,169990,1,0,0,0,0
10237,1456,170440,1,0,0,0,0
10237,1492,169985,1,0,0,0,0
17104,1496,179665,1,0,0,0,0
14054,1863,219210,1,0,0,0,0
11660,1326,174190,1,0,0,0,0
15578,1456,172785,1,0,0,0,0
11631,2373,258000,1,0,0,0,0
9073,1492,185101,1,0,0,0,0
3087,1364,210250,0,0,0,0,1
3196,1557,234000,0,0,0,0,1
3196,1456,215000,0,0,0,0,1
2938,1511,246990,0,0,0,0,1
3072,1414,178740,0,0,0,0,1
3072,1548,225000,0,0,0,0,1
3010,1248,167240,0,0,0,0,1
3010,1142,156820,0,0,0,0,1
3013,1506,213490,0,0,0,0,1
3982,1567,264561,0,0,0,0,1
4045,1500,246578,0,0,0,0,1
21930,1838,192140,1,0,0,0,0
7861,1509,183200,1,0,0,0,0
9056,1414,178000,1,0,0,0,0
9171,1598,201490,1,0,0,0,0
11194,1936,230500,1,0,0,0,0
7875,1509,180000,1,0,0,0,0
8121,1664,172400,1,0,0,0,0
8658,1889,215000,1,0,0,0,0
11214,1886,199900,1,0,0,0,0
10852,1671,173000,1,0,0,0,0
12104,2322,287602,1,0,0,0,0
8738,2291,230000,1,0,0,0,0
9452,2392,348000,1,0,0,0,0
9660,1976,286000,1,0,0,0,0
9545,2234,300000,1,0,0,0,0
35760,3627,625000,1,0,0,0,0
9233,2855,405000,1,0,0,0,0
12011,1924,280000,1,0,0,0,0
12090,2263,258000,1,0,0,0,0
10019,2726,350000,1,0,0,0,0
17242,3500,584500,1,0,0,0,0
10236,2494,321000,1,0,0,0,0
10120,2526,290000,1,0,0,0,0
12585,2799,315000,1,0,0,0,0
12447,1964,252000,1,0,0,0,0
15218,1670,336820,1,0,0,0,0
20896,2097,423000,1,0,0,0,0
10182,1660,290000,1,0,0,0,0
8688,1616,232000,1,0,0,0,0
10936,1504,199000,1,0,0,0,0
8640,1278,198600,1,0,0,0,0
13162,2640,405749,1,0,0,0,0
11216,1489,232600,1,0,0,0,0
10728,1939,266000,1,0,0,0,0
8125,1553,186500,1,0,0,0,0
8125,1716,200825,1,0,0,0,0
8125,1576,197000,1,0,0,0,0
7200,1262,185000,1,0,0,0,0
7500,1266,176000,1,0,0,0,0
7200,1301,187750,1,0,0,0,0
7733,1142,139500,1,0,0,0,0
11024,1400,186800,1,0,0,0,0
13072,1131,132000,1,0,0,0,0
13072,1141,142500,1,0,0,0,0
13072,1158,158000,1,0,0,0,0
7800,1686,184000,1,0,0,0,0
7632,1585,184900,1,0,0,0,0
8304,1837,187000,1,0,0,0,0
7153,1603,175900,1,0,0,0,0
9370,1731,248500,1,0,0,0,0
7175,1398,172000,0,0,0,0,1
7175,1217,151000,0,0,0,0,1
9019,1320,150000,1,0,0,0,0
8900,1056,107000,1,0,0,0,0
7800,965,119900,1,0,0,0,0
9100,988,129500,1,0,0,0,0
9100,1728,125000,0,0,1,0,0
8927,1654,119500,0,0,1,0,0
9240,1211,144000,1,0,0,0,0
8471,1212,151000,1,0,0,0,0
9308,984,126000,1,0,0,0,0
8450,909,116000,1,0,0,0,0
8638,925,133500,1,0,0,0,0
13052,1024,120875,1,0,0,0,0
13526,935,137000,1,0,0,0,0
8020,912,124000,1,0,0,0,0
6993,1236,135000,1,0,0,0,0
8789,941,129200,1,0,0,0,0
14330,2646,260000,1,0,0,0,0
16059,2417,260000,1,0,0,0,0
11025,2826,334000,1,0,0,0,0
14541,2520,310000,1,0,0,0,0
13346,2295,268000,1,0,0,0,0
12461,1624,262000,1,0,0,0,0
3628,1143,176400,0,0,0,0,1
3316,1247,197000,0,0,0,0,1
3180,1200,151000,0,0,0,0,1
2544,1223,147400,0,0,0,1,0
2544,1223,149900,0,0,0,1,0
3180,1200,144152,0,0,0,0,1
2998,1524,166000,0,0,0,0,1
3735,1452,183900,0,0,0,0,1
2651,1382,165000,0,0,0,1,0
4447,1080,139000,0,0,0,0,1
8314,1694,200000,1,0,0,0,0
7180,1568,221000,1,0,0,0,0
9549,1494,270000,0,0,0,0,1
11250,1208,165000,1,0,0,0,0
3760,1235,214000,0,0,0,1,0
3640,1036,188000,0,0,0,1,0
3874,1226,190000,0,0,0,0,1
3876,1226,170000,0,0,0,1,0
50271,1842,385000,1,0,0,0,0
13110,1193,146500,0,1,0,0,0
10192,1920,170000,1,0,0,0,0
20781,2156,262500,1,0,0,0,0
11700,1416,179900,1,0,0,0,0
11029,2654,250000,1,0,0,0,0
10400,1790,165150,1,0,0,0,0
10140,1334,164500,1,0,0,0,0
9600,1164,140000,1,0,0,0,0
9750,980,135500,1,0,0,0,0
9600,1051,142000,1,0,0,0,0
8640,1770,155000,1,0,0,0,0
9360,976,157500,1,0,0,0,0
8400,1052,138500,1,0,0,0,0
8400,898,140000,1,0,0,0,0
9759,1051,124400,1,0,0,0,0
9600,1141,158000,1,0,0,0,0
9230,1200,146000,1,0,0,0,0
14803,1993,190000,1,0,0,0,0
10659,1050,136500,1,0,0,0,0
9100,864,129900,1,0,0,0,0
8393,1712,145000,0,0,1,0,0
8800,1565,185900,0,1,0,0,0
8800,1251,160000,1,0,0,0,0
10368,1488,167000,1,0,0,0,0
9350,1440,157500,1,0,0,0,0
10382,1095,140000,0,1,0,0,0
8973,1053,150000,1,0,0,0,0
10800,1248,151500,1,0,0,0,0
8550,816,129800,1,0,0,0,0
11425,1008,137000,1,0,0,0,0
9724,1043,137000,1,0,0,0,0
4712,1230,121600,1,0,0,0,0
5900,869,85500,1,0,0,0,0
5825,747,79900,1,0,0,0,0
7438,1252,127000,1,0,0,0,0
9600,1433,161000,1,0,0,0,0
10858,1624,146500,1,0,0,0,0
9600,1216,135000,1,0,0,0,0
10680,2136,137900,1,0,0,0,0
9490,1578,133000,1,0,0,0,0
9462,1728,137000,1,0,0,0,0
9888,936,121000,1,0,0,0,0
8917,1584,119000,0,0,1,0,0
12700,1246,172000,1,0,0,0,0
8500,1235,98600,1,0,0,0,0
14200,2157,226000,1,0,0,0,0
9000,1128,118000,1,0,0,0,0
25419,3112,235000,1,0,0,0,0
9723,1008,135000,1,0,0,0,0
7728,1190,132500,0,0,1,0,0
8163,1144,143000,1,0,0,0,0
8400,1364,132000,1,0,0,0,0
11600,1383,145250,1,0,0,0,0
9610,1336,162000,1,0,0,0,0
10000,1370,148000,1,0,0,0,0
14850,1092,141000,1,0,0,0,0
10152,1124,153000,1,0,0,0,0
10011,1236,134450,1,0,0,0,0
7032,943,135960,0,0,1,0,0
8092,1050,156000,1,0,0,0,0
11310,1375,140000,1,0,0,0,0
12778,1008,139500,1,0,0,0,0
10170,1575,155000,1,0,0,0,0
7700,1145,127000,1,0,0,0,0
11050,1005,133500,1,0,0,0,0
13600,1056,125000,1,0,0,0,0
15428,884,142000,1,0,0,0,0
21299,2039,167000,1,0,0,0,0
13300,1384,159000,1,0,0,0,0
22136,2640,180000,0,1,0,0,0
7500,1312,127000,1,0,0,0,0
7000,1310,112000,1,0,0,0,0
10410,713,99800,1,0,0,0,0
5400,833,117000,1,0,0,0,0
5400,1073,108480,1,0,0,0,0
10914,715,68000,1,0,0,0,0
7008,720,86900,1,0,0,0,0
10800,1130,120000,1,0,0,0,0
7200,1595,155500,1,0,0,0,0
10818,1760,80000,1,0,0,0,0
10410,1214,105000,1,0,0,0,0
10800,2414,160000,0,1,0,0,0
10800,1466,170000,1,0,0,0,0
8658,1324,160000,1,0,0,0,0
13400,1086,159950,1,0,0,0,0
10184,1146,165000,1,0,0,0,0
9786,1734,159000,1,0,0,0,0
9510,1207,147000,1,0,0,0,0
7800,912,115000,1,0,0,0,0
8910,1194,159500,1,0,0,0,0
7332,864,120000,1,0,0,0,0
7100,816,129900,1,0,0,0,0
10800,1773,183000,1,0,0,0,0
11650,1472,157500,1,0,0,0,0
18275,2448,277500,1,0,0,0,0
16321,1600,207500,1,0,0,0,0
12144,1521,147500,1,0,0,0,0
10800,1192,135000,1,0,0,0,0
7200,1040,109500,1,0,0,0,0
7200,1040,109900,1,0,0,0,0
7560,1040,133700,1,0,0,0,0
8544,1040,81400,0,0,1,0,0
8544,1040,87500,0,0,1,0,0
8544,1040,93500,0,0,1,0,0
8512,1556,119000,0,0,1,0,0
7945,1150,141000,1,0,0,0,0
7000,1150,146000,1,0,0,0,0
7590,1348,155000,1,0,0,0,0
10205,999,134500,1,0,0,0,0
7400,1045,120000,1,0,0,0,0
7000,864,105000,1,0,0,0,0
7000,1025,124000,0,1,0,0,0
9856,2014,169000,1,0,0,0,0
9906,1328,107000,1,0,0,0,0
9600,1668,135000,1,0,0,0,0
5520,1657,111500,1,0,0,0,0
9600,1416,156500,1,0,0,0,0
9600,1641,178000,1,0,0,0,0
6451,1428,139900,1,0,0,0,0
3960,1004,105000,1,0,0,0,0
5684,813,110000,1,0,0,0,0
7745,1951,111500,0,1,0,0,0
7741,1032,108000,1,0,0,0,0
5633,844,111500,1,0,0,0,0
9000,1750,124000,1,0,0,0,0
7200,864,105000,1,0,0,0,0
4400,1118,116000,1,0,0,0,0
7614,1376,96900,1,0,0,0,0
6000,960,135500,0,1,0,0,0
6000,1566,139000,1,0,0,0,0
7830,492,61500,1,0,0,0,0
9576,1182,120000,1,0,0,0,0
5820,1163,126175,1,0,0,0,0
5747,840,64000,1,0,0,0,0
9142,1928,137000,0,1,0,0,0
9600,1774,87000,1,0,0,0,0
10800,1768,163000,1,0,0,0,0
6300,2104,155000,1,0,0,0,0
5000,1440,79000,1,0,0,0,0
8850,1690,144000,1,0,0,0,0
3600,1368,114504,1,0,0,0,0
7200,1762,157000,1,0,0,0,0
11340,1200,125000,1,0,0,0,0
22950,3608,475000,1,0,0,0,0
5976,1248,93500,0,0,1,0,0
9750,960,125000,1,0,0,0,0
4761,1020,64500,1,0,0,0,0
7446,788,100000,1,0,0,0,0
6435,1577,140200,1,0,0,0,0
11737,1827,202500,1,0,0,0,0
5000,1664,159000,1,0,0,0,0
7800,1118,119900,0,1,0,0,0
6240,1176,114500,1,0,0,0,0
6240,1344,115000,1,0,0,0,0
6120,1162,75000,1,0,0,0,0
6120,1015,88000,1,0,0,0,0
6240,912,80500,1,0,0,0,0
6240,1576,149000,1,0,0,0,0
6120,1324,110000,1,0,0,0,0
6000,1103,110500,1,0,0,0,0
6000,616,89000,1,0,0,0,0
6380,1048,113000,1,0,0,0,0
11672,816,109000,1,0,0,0,0
33120,2486,220000,1,0,0,0,0
9873,960,129000,0,1,0,0,0
5310,1635,117000,1,0,0,0,0
4118,693,52500,1,0,0,0,0
10320,1430,107000,1,0,0,0,0
7518,1330,116500,1,0,0,0,0
9000,819,72000,1,0,0,0,0
8600,1376,119500,1,0,0,0,0
7200,1360,125500,1,0,0,0,0
9786,1077,91000,1,0,0,0,0
6780,754,84500,0,1,0,0,0
7200,984,90000,1,0,0,0,0
12375,1422,137500,1,0,0,0,0
11136,1921,150000,0,0,1,0,0
21370,1640,131000,1,0,0,0,0
6930,1352,130000,1,0,0,0,0
8250,1032,125000,1,0,0,0,0
5220,879,80000,1,0,0,0,0
5500,1073,157000,1,0,0,0,0
11235,1382,148000,1,0,0,0,0
10791,1296,90000,0,0,1,0,0
8414,1068,154500,1,0,0,0,0
11327,1064,153600,1,0,0,0,0
11777,1320,164500,1,0,0,0,0
10366,934,132000,1,0,0,0,0
9000,1059,142500,1,0,0,0,0
11553,1159,158000,1,0,0,0,0
7844,1400,149500,1,0,0,0,0
9535,1458,165000,1,0,0,0,0
10335,1721,180000,1,0,0,0,0
7176,1040,160500,1,0,0,0,0
9662,1967,156500,0,0,1,0,0
8235,1949,157000,0,0,1,0,0
13650,1920,172500,1,0,0,0,0
13125,1803,155000,1,0,0,0,0
17920,1779,170000,1,0,0,0,0
17529,872,105000,1,0,0,0,0
10246,960,145000,1,0,0,0,0
14175,1437,168000,1,0,0,0,0
20355,1830,278000,1,0,0,0,0
13050,1000,164000,1,0,0,0,0
15593,2287,225000,1,0,0,0,0
10820,810,130000,1,0,0,0,0
13350,894,142500,1,0,0,0,0
1700,1700,148400,0,0,0,1,0
5271,1453,190000,1,0,0,0,0
9375,1350,146000,1,0,0,0,0
6488,1150,128000,1,0,0,0,0
7800,2008,225000,1,0,0,0,0
19690,2201,274970,1,0,0,0,0
19950,2009,235000,1,0,0,0,0
19800,3672,415000,1,0,0,0,0
11679,1560,182000,1,0,0,0,0
12048,1488,135000,1,0,0,0,0
10519,1057,137000,1,0,0,0,0
9525,1855,136900,1,0,0,0,0
9525,1609,149900,1,0,0,0,0
6420,1148,123500,1,0,0,0,0
8335,1124,93000,1,0,0,0,0
7585,1456,91500,1,0,0,0,0
11200,1298,180000,1,0,0,0,0
12128,2559,209000,1,0,0,0,0
9554,1911,215000,1,0,0,0,0
9069,1440,224500,0,0,1,0,0
11003,1876,229800,1,0,0,0,0
7488,1208,183600,1,0,0,0,0
7406,1220,194000,1,0,0,0,0
6762,1294,193879,1,0,0,0,0
11210,1614,221500,1,0,0,0,0
8990,1498,204900,1,0,0,0,0
8760,1962,239799,1,0,0,0,0
13377,1846,233555,1,0,0,0,0
11645,1734,260000,1,0,0,0,0
11645,1590,294900,1,0,0,0,0
10984,1809,209700,1,0,0,0,0
9316,1614,225000,1,0,0,0,0
9316,1596,181000,1,0,0,0,0
10041,1915,220000,1,0,0,0,0
36500,1582,190000,1,0,0,0,0
21453,988,180000,1,0,0,0,0
70761,1533,280000,1,0,0,0,0
12000,1388,158900,1,0,0,0,0
8846,914,148000,1,0,0,0,0
13015,1100,145000,1,0,0,0,0
12438,1499,187000,1,0,0,0,0
8685,1425,193000,1,0,0,0,0
13568,990,156000,1,0,0,0,0
9100,1525,235000,1,0,0,0,0
9236,1494,217000,1,0,0,0,0
10264,1588,214000,1,0,0,0,0
9272,1749,196000,1,0,0,0,0
13426,1779,217000,1,0,0,0,0
13450,1861,200000,1,0,0,0,0
14006,1776,192500,1,0,0,0,0
13704,1541,205000,1,0,0,0,0
10780,954,132500,1,0,0,0,0
8340,1388,157500,1,0,0,0,0
10385,1282,174000,1,0,0,0,0
9920,971,128500,1,0,0,0,0
9560,864,128500,1,0,0,0,0
9800,894,149900,1,0,0,0,0
7200,864,119900,1,0,0,0,0
3612,1320,137000,0,0,0,1,0
11367,1989,255000,1,0,0,0,0
9930,1762,222000,1,0,0,0,0
9468,1755,214000,1,0,0,0,0
11088,1358,220000,1,0,0,0,0
14781,1787,275000,1,0,0,0,0
8726,1909,197000,1,0,0,0,0
8125,1654,230000,1,0,0,0,0
10566,2214,268500,1,0,0,0,0
21533,2049,210900,1,0,0,0,0
11250,1939,227000,1,0,0,0,0
11250,1995,237000,1,0,0,0,0
9750,2097,274300,1,0,0,0,0
9100,1836,216837,1,0,0,0,0
4435,848,133000,0,0,0,0,1
4435,848,155900,0,0,0,0,1
15611,1919,233230,1,0,0,0,0
8810,1390,207000,1,0,0,0,0
12393,1948,195000,1,0,0,0,0
9135,1700,200000,1,0,0,0,0
8581,1737,203160,1,0,0,0,0
8400,1611,195800,1,0,0,0,0
10084,1552,212900,1,0,0,0,0
11645,1720,196500,1,0,0,0,0
8772,1336,198000,1,0,0,0,0
8846,1500,173900,1,0,0,0,0
8461,1456,163990,1,0,0,0,0
8767,1310,164990,1,0,0,0,0
8777,1436,98000,1,0,0,0,0
17755,1466,149900,1,0,0,0,0
8877,1220,102000,1,0,0,0,0
7840,1012,127500,0,0,1,0,0
9400,980,127500,0,0,1,0,0
16133,1176,119900,1,0,0,0,0
7162,1724,196500,1,0,0,0,0
8050,914,117250,1,0,0,0,0
11060,2314,229000,1,0,0,0,0
3675,1072,145000,0,0,0,0,1
3675,1072,140000,0,0,0,0,1
3675,1072,142500,0,0,0,0,1
2522,1709,134000,0,0,0,1,0
2522,1709,130000,0,0,0,1,0
2522,1709,130000,0,0,0,1,0
2522,1709,137500,0,0,0,1,0
3363,1708,130000,0,0,0,0,1
6956,936,97900,1,0,0,0,0
7822,1338,92000,1,0,0,0,0
8707,1669,107000,1,0,0,0,0
8410,1184,81000,1,0,0,0,0
9738,1221,104900,1,0,0,0,0
8172,864,115000,1,0,0,0,0
16012,1482,125000,1,0,0,0,0
8248,1250,116000,1,0,0,0,0
8248,1414,83000,1,0,0,0,0
6204,2230,118500,1,0,0,0,0
8088,498,35000,1,0,0,0,0
11388,1273,121000,1,0,0,0,0
7082,1928,160000,0,1,0,0,0
8400,1595,140000,1,0,0,0,0
10890,1551,137000,1,0,0,0,0
6430,1340,128000,0,1,0,0,0
7000,1479,160000,1,0,0,0,0
13132,1784,138887,1,0,0,0,0
4899,1510,149000,1,0,0,0,0
6000,1522,102000,1,0,0,0,0
9399,1636,167000,1,0,0,0,0
7588,1802,200100,1,0,0,0,0
10164,1465,131000,1,0,0,0,0
6191,1288,112000,1,0,0,0,0
9550,1717,140000,1,0,0,0,0
21780,1550,195000,1,0,0,0,0
11435,1517,230000,1,0,0,0,0
12400,1717,194000,1,0,0,0,0
11600,1180,137500,1,0,0,0,0
11500,2057,250000,1,0,0,0,0
8170,1671,218000,1,0,0,0,0
16560,2345,239000,1,0,0,0,0
12320,1609,199500,1,0,0,0,0
14210,1801,210000,1,0,0,0,0
14115,1811,230000,1,0,0,0,0
12984,1647,217500,1,0,0,0,0
15600,2315,257000,1,0,0,0,0
15750,1336,157000,0,1,0,0,0
16381,1844,223000,1,0,0,0,0
7288,976,102000,1,0,0,0,0
7000,1285,145400,1,0,0,0,0
8534,672,72000,1,0,0,0,0
7030,641,85000,1,0,0,0,0
8765,951,106500,1,0,0,0,0
9060,1638,139000,1,0,0,0,0
11040,1336,108000,1,0,0,0,0
12366,729,51689,1,0,0,0,0
9000,480,35311,1,0,0,0,0
9000,1396,115000,0,1,0,0,0
8520,936,78000,1,0,0,0,0
5748,1778,375000,0,0,0,0,1
3842,1646,300000,0,0,0,0,1
23580,1625,242500,1,0,0,0,0
8385,1664,145000,0,0,1,0,0
9116,1491,209000,1,0,0,0,0
10530,1004,135000,0,0,1,0,0
11080,1210,148000,1,0,0,0,0
11070,1959,171000,0,0,1,0,0
26178,2519,335000,1,0,0,0,0
8239,1295,230000,0,0,0,0,1
50102,1650,250764,1,0,0,0,0
16669,1707,228000,1,0,0,0,0
13811,1137,176000,1,0,0,0,0
8049,1339,180000,1,0,0,0,0
11170,2514,250000,1,0,0,0,0
8098,1403,202000,1,0,0,0,0
14331,1800,312500,1,0,0,0,0
13618,1960,320000,1,0,0,0,0
11443,2028,369900,1,0,0,0,0
11577,1838,359900,1,0,0,0,0
31250,1600,81500,1,0,0,0,0
7020,1368,215000,0,0,1,0,0
4500,1216,164000,0,0,0,1,0
4500,1337,153500,0,0,0,0,1
17217,1140,84500,1,0,0,0,0
2665,1304,104500,0,0,0,0,1
2665,1475,127000,0,0,0,0,1
3964,2521,151400,0,0,0,0,1
10172,874,126500,1,0,0,0,0
11836,1652,146500,0,0,1,0,0
1470,630,73000,0,0,0,1,0
1484,1092,79400,0,0,0,0,1
13384,1360,140000,1,0,0,0,0
1533,630,92000,0,0,0,1,0
1533,1092,87550,0,0,0,1,0
1526,1092,79500,0,0,0,1,0
1936,1092,90500,0,0,0,1,0
1894,1092,71000,0,0,0,0,1
12640,1728,150900,0,0,1,0,0
9297,1728,188000,0,0,1,0,0
17400,1126,160000,1,0,0,0,0
20000,1224,131000,1,0,0,0,0
7937,1003,142500,1,0,0,0,0
8885,902,131000,1,0,0,0,0
10441,970,132000,1,0,0,0,0
10010,1389,170000,1,0,0,0,0
9627,2000,188000,1,0,0,0,0
