Gr Liv Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
2574,868.0,276000,1,0,0,0,0
1274,508.0,203000,1,0,0,0,0
1456,440.0,155835,1,0,0,0,0
1240,826.0,194000,1,0,0,0,0
1208,628.0,195400,1,0,0,0,0
1546,796.0,217000,1,0,0,0,0
1500,674.0,212999,1,0,0,0,0
1270,524.0,175900,1,0,0,0,0
1795,578.0,191000,1,0,0,0,0
1314,440.0,176432,1,0,0,0,0
2062,454.0,277000,1,0,0,0,0
1873,619.0,207000,1,0,0,0,0
2144,389.0,277000,1,0,0,0,0
1953,501.0,240000,1,0,0,0,0
2087,444.0,187500,1,0,0,0,0
1743,529.0,279000,1,0,0,0,0
1022,747.0,139500,1,0,0,0,0
990,299.0,126000,1,0,0,0,0
1200,521.0,177500,1,0,0,0,0
1308,497.0,175000,1,0,0,0,0
1796,546.0,211000,1,0,0,0,0
990,384.0,146000,1,0,0,0,0
1097,242.0,147900,1,0,0,0,0
990,0.0,123600,1,0,0,0,0
1786,684.0,204750,1,0,0,0,0
1873,597.0,235500,1,0,0,0,0
1753,534.0,217000,1,0,0,0,0
1690,517.0,190550,1,0,0,0,0
1842,486.0,217500,1,0,0,0,0
1479,558.0,226000,1,0,0,0,0
1668,500.0,180000,1,0,0,0,0
894,440.0,131000,1,0,0,0,0
1025,370.0,153500,1,0,0,0,0
1009,576.0,160000,1,0,0,0,0
1040,748.0,134900,1,0,0,0,0
907,308.0,130000,1,0,0,0,0
879,440.0,120000,1,0,0,0,0
882,461.0,112500,1,0,0,0,0
969,440.0,122000,1,0,0,0,0
864,576.0,127000,1,0,0,0,0
875,728.0,117000,1,0,0,0,0
2000,888.0,305900,1,0,0,0,0
2169,647.0,228500,1,0,0,0,0
1673,583.0,270000,1,0,0,0,0
1459,527.0,192000,1,0,0,0,0
1932,610.0,213000,1,0,0,0,0
1729,542.0,200000,1,0,0,0,0
2452,683.0,267000,1,0,0,0,0
1592,484.0,228000,1,0,0,0,0
2439,560.0,275000,1,0,0,0,0
1992,608.0,211000,1,0,0,0,0
1668,702.0,285000,1,0,0,0,0
2090,556.0,240000,1,0,0,0,0
848,420.0,131500,0,0,0,0,1
1341,482.0,246900,1,0,0,0,0
1928,434.0,219500,1,0,0,0,0
1337,531.0,185000,1,0,0,0,0
1476,552.0,179400,1,0,0,0,0
1797,639.0,213500,1,0,0,0,0
1422,626.0,179600,1,0,0,0,0
1190,578.0,173500,1,0,0,0,0
1330,437.0,167840,1,0,0,0,0
1491,484.0,168675,1,0,0,0,0
1536,400.0,167000,1,0,0,0,0
1214,461.0,140000,1,0,0,0,0
936,384.0,118500,1,0,0,0,0
1088,520.0,110000,1,0,0,0,0
960,432.0,94750,1,0,0,0,0
1351,576.0,122000,1,0,0,0,0
1179,622.0,110000,1,0,0,0,0
816,0.0,118500,0,0,1,0,0
1044,528.0,133500,1,0,0,0,0
1113,504.0,148000,1,0,0,0,0
2233,579.0,141000,0,0,1,0,0
1125,430.0,155000,1,0,0,0,0
1090,450.0,157000,1,0,0,0,0
1408,489.0,171500,1,0,0,0,0
5095,1154.0,183850,1,0,0,0,0
4676,884.0,184750,1,0,0,0,0
1072,525.0,140000,0,0,0,0,1
960,392.0,131750,1,0,0,0,0
1152,0.0,61500,0,0,1,0,0
948,248.0,111000,1,0,0,0,0
1195,0.0,98500,0,0,1,0,0
774,0.0,79000,1,0,0,0,0
865,216.0,108500,1,0,0,0,0
894,400.0,110000,1,0,0,0,0
1346,384.0,112000,1,0,0,0,0
768,355.0,125000,1,0,0,0,0
864,528.0,79275,1,0,0,0,0
948,280.0,119000,1,0,0,0,0
3395,0.0,200000,0,1,0,0,0
2592,0.0,150000,0,0,1,0,0
1502,180.0,165000,1,0,0,0,0
789,200.0,96500,1,0,0,0,0
1422,352.0,136500,1,0,0,0,0
1298,240.0,146500,1,0,0,0,0
1768,240.0,175000,1,0,0,0,0
1098,216.0,148500,1,0,0,0,0
1436,228.0,141500,1,0,0,0,0
1426,216.0,189950,1,0,0,0,0
1461,225.0,135000,1,0,0,0,0
1646,240.0,164000,1,0,0,0,0
694,352.0,90350,1,0,0,0,0
1250,552.0,139000,1,0,0,0,0
954,240.0,119750,1,0,0,0,0
1958,492.0,145000,0,0,1,0,0
2002,871.0,145000,0,0,1,0,0
1718,264.0,238000,1,0,0,0,0
1226,400.0,153500,1,0,0,0,0
2624,864.0,239000,1,0,0,0,0
3194,380.0,359100,1,0,0,0,0
1755,231.0,188000,1,0,0,0,0
1991,432.0,220000,1,0,0,0,0
1355,528.0,140000,0,1,0,0,0
2727,440.0,315000,1,0,0,0,0
2320,180.0,259500,1,0,0,0,0
1839,416.0,257500,1,0,0,0,0
1740,240.0,219500,1,0,0,0,0
2259,450.0,217000,1,0,0,0,0
1560,580.0,201000,1,0,0,0,0
1488,552.0,215000,1,0,0,0,0
1045,462.0,123900,0,0,0,1,0
1680,628.0,170000,1,0,0,0,0
1020,509.0,200000,0,0,0,0,1
1696,625.0,198000,1,0,0,0,0
2515,484.0,200624,1,0,0,0,0
2726,691.0,315000,1,0,0,0,0
1517,0.0,115000,1,0,0,0,0
1215,720.0,141000,1,0,0,0,0
803,360.0,87000,1,0,0,0,0
1601,0.0,129850,1,0,0,0,0
1123,264.0,100000,1,0,0,0,0
1828,0.0,150909,1,0,0,0,0
816,100.0,75200,1,0,0,0,0
1012,308.0,118400,1,0,0,0,0
1077,338.0,67000,1,0,0,0,0
1558,282.0,152000,1,0,0,0,0
845,256.0,68104,1,0,0,0,0
1991,0.0,119600,0,1,0,0,0
1073,720.0,140000,1,0,0,0,0
1001,216.0,124900,1,0,0,0,0
1625,495.0,375000,0,0,0,0,1
1625,538.0,235000,0,0,0,0,1
1299,486.0,183500,1,0,0,0,0
912,470.0,156000,1,0,0,0,0
1080,484.0,134000,1,0,0,0,0
1392,650.0,215000,1,0,0,0,0
1409,576.0,245000,1,0,0,0,0
1478,506.0,210000,1,0,0,0,0
918,360.0,148000,1,0,0,0,0
1026,528.0,143000,1,0,0,0,0
1501,512.0,244000,0,0,0,0,1
1502,286.0,330000,0,0,0,0,1
1328,308.0,170000,1,0,0,0,0
2279,461.0,257000,1,0,0,0,0
1689,433.0,231713,1,0,0,0,0
1564,502.0,267300,1,0,0,0,0
1484,472.0,265900,1,0,0,0,0
1571,722.0,239000,1,0,0,0,0
1646,870.0,248900,1,0,0,0,0
1240,528.0,174000,1,0,0,0,0
1717,400.0,187500,1,0,0,0,0
1756,422.0,204000,1,0,0,0,0
1312,471.0,180500,1,0,0,0,0
1146,438.0,187500,1,0,0,0,0
1922,692.0,282000,1,0,0,0,0
1491,571.0,178000,1,0,0,0,0
1629,808.0,270000,1,0,0,0,0
2486,452.0,279900,1,0,0,0,0
1572,995.0,186700,1,0,0,0,0
1776,712.0,283463,1,0,0,0,0
1824,932.0,392000,1,0,0,0,0
2482,642.0,281213,1,0,0,0,0
1120,0.0,147000,1,0,0,0,0
2034,1041.0,130000,1,0,0,0,0
936,460.0,140000,0,0,0,0,1
1040,648.0,132250,1,0,0,0,0
1632,576.0,143000,0,0,1,0,0
1622,1356.0,168000,0,1,0,0,0
1060,572.0,129900,0,0,0,0,1
1142,528.0,134000,0,0,0,0,1
1092,253.0,85500,0,0,0,1,0
992,297.0,106500,0,0,0,1,0
1092,0.0,93900,0,0,0,0,1
1092,286.0,75000,0,0,0,1,0
630,0.0,84500,0,0,0,1,0
1092,286.0,75190,0,0,0,1,0
1062,539.0,146800,1,0,0,0,0
1008,678.0,153500,1,0,0,0,0
1356,528.0,188000,1,0,0,0,0
1676,672.0,196000,1,0,0,0,0
1432,531.0,157000,1,0,0,0,0
796,0.0,138000,1,0,0,0,0
768,624.0,129500,1,0,0,0,0
1608,444.0,80000,1,0,0,0,0
845,360.0,129500,1,0,0,0,0
1178,502.0,135000,1,0,0,0,0
816,264.0,124500,1,0,0,0,0
816,264.0,139000,1,0,0,0,0
974,0.0,93500,1,0,0,0,0
887,288.0,124500,1,0,0,0,0
1293,452.0,149900,1,0,0,0,0
1024,313.0,157500,1,0,0,0,0
1797,963.0,169000,1,0,0,0,0
1390,550.0,252000,1,0,0,0,0
1851,506.0,192100,1,0,0,0,0
1525,400.0,183500,1,0,0,0,0
2236,642.0,222000,1,0,0,0,0
1671,423.0,170000,1,0,0,0,0
1498,409.0,187500,1,0,0,0,0
1776,443.0,202000,1,0,0,0,0
1511,413.0,185000,1,0,0,0,0
2462,576.0,320000,1,0,0,0,0
1670,690.0,240000,1,0,0,0,0
2064,527.0,250000,1,0,0,0,0
1801,800.0,239900,1,0,0,0,0
2212,773.0,309000,1,0,0,0,0
2021,422.0,274725,1,0,0,0,0
2687,618.0,270000,1,0,0,0,0
1169,402.0,183500,1,0,0,0,0
1501,420.0,165600,1,0,0,0,0
1632,462.0,176500,1,0,0,0,0
1204,461.0,130000,0,0,0,0,1
1767,504.0,239000,0,0,0,0,1
1742,564.0,275000,1,0,0,0,0
2798,670.0,457347,1,0,0,0,0
3390,758.0,545224,1,0,0,0,0
2473,675.0,356383,1,0,0,0,0
2868,716.0,556581,1,0,0,0,0
2576,666.0,361919,1,0,0,0,0
2698,736.0,535000,1,0,0,0,0
2795,660.0,401179,1,0,0,0,0
2945,641.0,438780,1,0,0,0,0
2320,672.0,169000,1,0,0,0,0
1056,572.0,145000,0,1,0,0,0
1714,517.0,318000,0,0,0,0,1
1826,758.0,319000,1,0,0,0,0
2000,722.0,470000,1,0,0,0,0
1621,440.0,202500,1,0,0,0,0
2183,786.0,229000,1,0,0,0,0
2263,539.0,235000,1,0,0,0,0
1574,566.0,190000,1,0,0,0,0
1102,582.0,169000,1,0,0,0,0
1872,604.0,241500,1,0,0,0,0
1857,482.0,188900,1,0,0,0,0
1686,612.0,207500,1,0,0,0,0
2784,564.0,250000,1,0,0,0,0
1552,434.0,179900,1,0,0,0,0
1083,596.0,172000,1,0,0,0,0
2318,541.0,294323,1,0,0,0,0
1875,485.0,184500,1,0,0,0,0
1074,495.0,153500,1,0,0,0,0
1664,528.0,162900,1,0,0,0,0
1309,484.0,181000,1,0,0,0,0
1103,462.0,155000,1,0,0,0,0
1096,299.0,138800,1,0,0,0,0
864,280.0,116050,1,0,0,0,0
858,0.0,88000,1,0,0,0,0
874,576.0,97500,1,0,0,0,0
1419,543.0,190000,0,0,0,0,1
1092,440.0,105500,0,0,0,0,1
1365,440.0,125500,0,0,0,0,1
987,264.0,83000,0,0,0,1,0
1030,264.0,116000,0,0,0,1,0
1218,0.0,91500,0,0,0,1,0
1218,264.0,118000,0,0,0,1,0
948,264.0,89000,0,0,0,1,0
1092,264.0,108000,0,0,0,1,0
987,288.0,94500,0,0,0,1,0
1069,440.0,146300,0,0,0,0,1
1387,300.0,145000,1,0,0,0,0
900,288.0,123000,1,0,0,0,0
1055,319.0,137500,0,0,0,1,0
1456,460.0,144000,0,0,0,1,0
1980,770.0,315000,1,0,0,0,0
2589,831.0,412083,1,0,0,0,0
2596,840.0,342643,1,0,0,0,0
1618,880.0,252000,1,0,0,0,0
2076,850.0,465000,1,0,0,0,0
1740,874.0,293000,1,0,0,0,0
1868,1085.0,415000,1,0,0,0,0
1850,772.0,326000,1,0,0,0,0
2376,853.0,325300,1,0,0,0,0
2452,691.0,309000,1,0,0,0,0
2206,670.0,300000,1,0,0,0,0
2098,878.0,275500,1,0,0,0,0
2091,521.0,338500,1,0,0,0,0
2324,736.0,345000,1,0,0,0,0
2253,575.0,344133,1,0,0,0,0
2389,672.0,298236,1,0,0,0,0
2358,784.0,329900,1,0,0,0,0
1944,708.0,360000,1,0,0,0,0
1970,753.0,281000,1,0,0,0,0
1792,925.0,372397,1,0,0,0,0
1780,816.0,378000,1,0,0,0,0
1792,874.0,374000,1,0,0,0,0
2728,706.0,437154,1,0,0,0,0
1904,736.0,275000,1,0,0,0,0
1914,746.0,279000,1,0,0,0,0
1364,484.0,185850,0,0,0,0,1
1565,556.0,282500,0,0,0,0,1
1368,474.0,202500,0,0,0,0,1
1368,474.0,202665,0,0,0,0,1
1686,899.0,332200,0,0,0,0,1
1666,575.0,310090,0,0,0,0,1
1405,478.0,171750,0,0,0,0,1
1316,397.0,169990,1,0,0,0,0
1456,390.0,170440,1,0,0,0,0
1492,440.0,169985,1,0,0,0,0
1496,426.0,179665,1,0,0,0,0
1863,660.0,219210,1,0,0,0,0
1326,427.0,174190,1,0,0,0,0
1456,429.0,172785,1,0,0,0,0
2373,632.0,258000,1,0,0,0,0
1492,440.0,185101,1,0,0,0,0
1364,437.0,210250,0,0,0,0,1
1557,420.0,234000,0,0,0,0,1
1456,400.0,215000,0,0,0,0,1
1511,398.0,246990,0,0,0,0,1
1414,398.0,178740,0,0,0,0,1
1548,388.0,225000,0,0,0,0,1
1248,438.0,167240,0,0,0,0,1
1142,440.0,156820,0,0,0,0,1
1506,440.0,213490,0,0,0,0,1
1567,648.0,264561,0,0,0,0,1
1500,648.0,246578,0,0,0,0,1
1838,372.0,192140,1,0,0,0,0
1509,393.0,183200,1,0,0,0,0
1414,403.0,178000,1,0,0,0,0
1598,433.0,201490,1,0,0,0,0
1936,504.0,230500,1,0,0,0,0
1509,393.0,180000,1,0,0,0,0
1664,460.0,172400,1,0,0,0,0
1889,431.0,215000,1,0,0,0,0
1886,431.0,199900,1,0,0,0,0
1671,472.0,173000,1,0,0,0,0
2322,617.0,287602,1,0,0,0,0
2291,429.0,230000,1,0,0,0,0
2392,870.0,348000,1,0,0,0,0
1976,885.0,286000,1,0,0,0,0
2234,768.0,300000,1,0,0,0,0
3627,807.0,625000,1,0,0,0,0
2855,774.0,405000,1,0,0,0,0
1924,592.0,280000,1,0,0,0,0
2263,420.0,258000,1,0,0,0,0
2726,725.0,350000,1,0,0,0,0
3500,959.0,584500,1,0,0,0,0
2494,803.0,321000,1,0,0,0,0
2526,844.0,290000,1,0,0,0,0
2799,704.0,315000,1,0,0,0,0
1964,760.0,252000,1,0,0,0,0
1670,928.0,336820,1,0,0,0,0
2097,1134.0,423000,1,0,0,0,0
1660,500.0,290000,1,0,0,0,0
1616,834.0,232000,1,0,0,0,0
1504,510.0,199000,1,0,0,0,0
1278,584.0,198600,1,0,0,0,0
2640,792.0,405749,1,0,0,0,0
1489,776.0,232600,1,0,0,0,0
1939,1053.0,266000,1,0,0,0,0
1553,615.0,186500,1,0,0,0,0
1716,615.0,200825,1,0,0,0,0
1576,614.0,197000,1,0,0,0,0
1262,572.0,185000,1,0,0,0,0
1266,453.0,176000,1,0,0,0,0
1301,572.0,187750,1,0,0,0,0
1142,0.0,139500,1,0,0,0,0
1400,612.0,186800,1,0,0,0,0
1131,0.0,132000,1,0,0,0,0
1141,484.0,142500,1,0,0,0,0
1158,576.0,158000,1,0,0,0,0
1686,462.0,184000,1,0,0,0,0
1585,449.0,184900,1,0,0,0,0
1837,688.0,187000,1,0,0,0,0
1603,484.0,175900,1,0,0,0,0
1731,462.0,248500,1,0,0,0,0
1398,542.0,172000,0,0,0,0,1
1217,484.0,151000,0,0,0,0,1
1320,472.0,150000,1,0,0,0,0
1056,384.0,107000,1,0,0,0,0
965,300.0,119900,1,0,0,0,0
988,624.0,129500,1,0,0,0,0
1728,504.0,125000,0,0,1,0,0
1654,528.0,119500,0,0,1,0,0
1211,576.0,144000,1,0,0,0,0
1212,492.0,151000,1,0,0,0,0
984,310.0,126000,1,0,0,0,0
909,294.0,116000,1,0,0,0,0
925,484.0,133500,1,0,0,0,0
1024,308.0,120875,1,0,0,0,0
935,288.0,137000,1,0,0,0,0
912,0.0,124000,1,0,0,0,0
1236,288.0,135000,1,0,0,0,0
941,288.0,129200,1,0,0,0,0
2646,550.0,260000,1,0,0,0,0
2417,462.0,260000,1,0,0,0,0
2826,888.0,334000,1,0,0,0,0
2520,796.0,310000,1,0,0,0,0
2295,590.0,268000,1,0,0,0,0
1624,757.0,262000,1,0,0,0,0
1143,588.0,176400,0,0,0,0,1
1247,550.0,197000,0,0,0,0,1
1200,480.0,151000,0,0,0,0,1
1223,480.0,147400,0,0,0,1,0
1223,480.0,149900,0,0,0,1,0
1200,480.0,144152,0,0,0,0,1
1524,440.0,166000,0,0,0,0,1
1452,506.0,183900,0,0,0,0,1
1382,490.0,165000,0,0,0,1,0
1080,496.0,139000,0,0,0,0,1
1694,434.0,200000,1,0,0,0,0
1568,564.0,221000,1,0,0,0,0
1494,481.0,270000,0,0,0,0,1
1208,546.0,165000,1,0,0,0,0
1235,484.0,214000,0,0,0,1,0
1036,484.0,188000,0,0,0,1,0
1226,484.0,190000,0,0,0,0,1
1226,484.0,170000,0,0,0,1,0
1842,894.0,385000,1,0,0,0,0
1193,501.0,146500,0,1,0,0,0
1920,487.0,170000,1,0,0,0,0
2156,508.0,262500,1,0,0,0,0
1416,776.0,179900,1,0,0,0,0
2654,619.0,250000,1,0,0,0,0
1790,484.0,165150,1,0,0,0,0
1334,477.0,164500,1,0,0,0,0
1164,528.0,140000,1,0,0,0,0
980,384.0,135500,1,0,0,0,0
1051,504.0,142000,1,0,0,0,0
1770,530.0,155000,1,0,0,0,0
976,504.0,157500,1,0,0,0,0
1052,288.0,138500,1,0,0,0,0
898,326.0,140000,1,0,0,0,0
1051,264.0,124400,1,0,0,0,0
1141,568.0,158000,1,0,0,0,0
1200,884.0,146000,1,0,0,0,0
1993,495.0,190000,1,0,0,0,0
1050,368.0,136500,1,0,0,0,0
864,624.0,129900,1,0,0,0,0
1712,588.0,145000,0,0,1,0,0
1565,299.0,185900,0,1,0,0,0
1251,461.0,160000,1,0,0,0,0
1488,430.0,167000,1,0,0,0,0
1440,480.0,157500,1,0,0,0,0
1095,264.0,140000,0,1,0,0,0
1053,750.0,150000,1,0,0,0,0
1248,286.0,151500,1,0,0,0,0
816,240.0,129800,1,0,0,0,0
1008,275.0,137000,1,0,0,0,0
1043,273.0,137000,1,0,0,0,0
1230,305.0,121600,1,0,0,0,0
869,0.0,85500,1,0,0,0,0
747,528.0,79900,1,0,0,0,0
1252,576.0,127000,1,0,0,0,0
1433,441.0,161000,1,0,0,0,0
1624,240.0,146500,1,0,0,0,0
1216,280.0,135000,1,0,0,0,0
2136,528.0,137900,1,0,0,0,0
1578,240.0,133000,1,0,0,0,0
1728,234.0,137000,1,0,0,0,0
936,240.0,121000,1,0,0,0,0
1584,506.0,119000,0,0,1,0,0
1246,441.0,172000,1,0,0,0,0
1235,480.0,98600,1,0,0,0,0
2157,487.0,226000,1,0,0,0,0
1128,286.0,118000,1,0,0,0,0
3112,795.0,235000,1,0,0,0,0
1008,430.0,135000,1,0,0,0,0
1190,540.0,132500,0,0,1,0,0
1144,796.0,143000,1,0,0,0,0
1364,331.0,132000,1,0,0,0,0
1383,292.0,145250,1,0,0,0,0
1336,488.0,162000,1,0,0,0,0
1370,300.0,148000,1,0,0,0,0
1092,299.0,141000,1,0,0,0,0
1124,353.0,153000,1,0,0,0,0
1236,447.0,134450,1,0,0,0,0
943,600.0,135960,0,0,1,0,0
1050,286.0,156000,1,0,0,0,0
1375,451.0,140000,1,0,0,0,0
1008,280.0,139500,1,0,0,0,0
1575,400.0,155000,1,0,0,0,0
1145,684.0,127000,1,0,0,0,0
1005,319.0,133500,1,0,0,0,0
1056,300.0,125000,1,0,0,0,0
884,270.0,142000,1,0,0,0,0
2039,791.0,167000,1,0,0,0,0
1384,896.0,159000,1,0,0,0,0
2640,1008.0,180000,0,1,0,0,0
1312,649.0,127000,1,0,0,0,0
1310,398.0,112000,1,0,0,0,0
713,371.0,99800,1,0,0,0,0
833,326.0,117000,1,0,0,0,0
1073,326.0,108480,1,0,0,0,0
715,660.0,68000,1,0,0,0,0
720,280.0,86900,1,0,0,0,0
1130,720.0,120000,1,0,0,0,0
1595,528.0,155500,1,0,0,0,0
1760,648.0,80000,1,0,0,0,0
1214,936.0,105000,1,0,0,0,0
2414,520.0,160000,0,1,0,0,0
1466,566.0,170000,1,0,0,0,0
1324,440.0,160000,1,0,0,0,0
1086,484.0,159950,1,0,0,0,0
1146,294.0,165000,1,0,0,0,0
1734,440.0,159000,1,0,0,0,0
1207,264.0,147000,1,0,0,0,0
912,288.0,115000,1,0,0,0,0
1194,539.0,159500,1,0,0,0,0
864,288.0,120000,1,0,0,0,0
816,308.0,129900,1,0,0,0,0
1773,418.0,183000,1,0,0,0,0
1472,484.0,157500,1,0,0,0,0
2448,441.0,277500,1,0,0,0,0
1600,319.0,207500,1,0,0,0,0
1521,597.0,147500,1,0,0,0,0
1192,0.0,135000,1,0,0,0,0
1040,625.0,109500,1,0,0,0,0
1040,420.0,109900,1,0,0,0,0
1040,286.0,133700,1,0,0,0,0
1040,400.0,81400,0,0,1,0,0
1040,400.0,87500,0,0,1,0,0
1040,400.0,93500,0,0,1,0,0
1556,0.0,119000,0,0,1,0,0
1150,300.0,141000,1,0,0,0,0
1150,288.0,146000,1,0,0,0,0
1348,453.0,155000,1,0,0,0,0
999,300.0,134500,1,0,0,0,0
1045,528.0,120000,1,0,0,0,0
864,336.0,105000,1,0,0,0,0
1025,0.0,124000,0,1,0,0,0
2014,624.0,169000,1,0,0,0,0
1328,210.0,107000,1,0,0,0,0
1668,240.0,135000,1,0,0,0,0
1657,162.0,111500,1,0,0,0,0
1416,400.0,156500,1,0,0,0,0
1641,546.0,178000,1,0,0,0,0
1428,576.0,139900,1,0,0,0,0
1004,200.0,105000,1,0,0,0,0
813,270.0,110000,1,0,0,0,0
1951,576.0,111500,0,1,0,0,0
1032,280.0,108000,1,0,0,0,0
844,216.0,111500,1,0,0,0,0
1750,240.0,124000,1,0,0,0,0
864,528.0,105000,1,0,0,0,0
1118,440.0,116000,1,0,0,0,0
1376,216.0,96900,1,0,0,0,0
960,576.0,135500,0,1,0,0,0
1566,450.0,139000,1,0,0,0,0
492,200.0,61500,1,0,0,0,0
1182,378.0,120000,1,0,0,0,0
1163,220.0,126175,1,0,0,0,0
840,250.0,64000,1,0,0,0,0
1928,440.0,137000,0,1,0,0,0
1774,779.0,87000,1,0,0,0,0
1768,320.0,163000,1,0,0,0,0
2104,432.0,155000,1,0,0,0,0
1440,352.0,79000,1,0,0,0,0
1690,225.0,144000,1,0,0,0,0
1368,216.0,114504,1,0,0,0,0
1762,576.0,157000,1,0,0,0,0
1200,312.0,125000,1,0,0,0,0
3608,840.0,475000,1,0,0,0,0
1248,0.0,93500,0,0,1,0,0
960,624.0,125000,1,0,0,0,0
1020,0.0,64500,1,0,0,0,0
788,0.0,100000,1,0,0,0,0
1577,312.0,140200,1,0,0,0,0
1827,240.0,202500,1,0,0,0,0
1664,420.0,159000,1,0,0,0,0
1118,410.0,119900,0,1,0,0,0
1176,528.0,114500,1,0,0,0,0
1344,240.0,115000,1,0,0,0,0
1162,258.0,75000,1,0,0,0,0
1015,450.0,88000,1,0,0,0,0
912,0.0,80500,1,0,0,0,0
1576,225.0,149000,1,0,0,0,0
1324,180.0,110000,1,0,0,0,0
1103,440.0,110500,1,0,0,0,0
616,205.0,89000,1,0,0,0,0
1048,280.0,113000,1,0,0,0,0
816,210.0,109000,1,0,0,0,0
2486,576.0,220000,1,0,0,0,0
960,576.0,129000,0,1,0,0,0
1635,255.0,117000,1,0,0,0,0
693,0.0,52500,1,0,0,0,0
1430,370.0,107000,1,0,0,0,0
1330,390.0,116500,1,0,0,0,0
819,0.0,72000,1,0,0,0,0
1376,198.0,119500,1,0,0,0,0
1360,297.0,125500,1,0,0,0,0
1077,210.0,91000,1,0,0,0,0
754,0.0,84500,0,1,0,0,0
984,308.0,90000,1,0,0,0,0
1422,288.0,137500,1,0,0,0,0
1921,576.0,150000,0,0,1,0,0
1640,394.0,131000,1,0,0,0,0
1352,288.0,130000,1,0,0,0,0
1032,260.0,125000,1,0,0,0,0
879,180.0,80000,1,0,0,0,0
1073,246.0,157000,1,0,0,0,0
1382,459.0,148000,1,0,0,0,0
1296,516.0,90000,0,0,1,0,0
1068,264.0,154500,1,0,0,0,0
1064,528.0,153600,1,0,0,0,0
1320,564.0,164500,1,0,0,0,0
934,336.0,132000,1,0,0,0,0
1059,286.0,142500,1,0,0,0,0
1159,336.0,158000,1,0,0,0,0
1400,440.0,149500,1,0,0,0,0
1458,512.0,165000,1,0,0,0,0
1721,440.0,180000,1,0,0,0,0
1040,616.0,160500,1,0,0,0,0
1967,580.0,156500,0,0,1,0,0
1949,586.0,157000,0,0,1,0,0
1920,451.0,172500,1,0,0,0,0
1803,484.0,155000,1,0,0,0,0
1779,454.0,170000,1,0,0,0,0
872,322.0,105000,1,0,0,0,0
960,364.0,145000,1,0,0,0,0
1437,576.0,168000,1,0,0,0,0
1830,521.0,278000,1,0,0,0,0
1000,575.0,164000,1,0,0,0,0
2287,667.0,225000,1,0,0,0,0
810,576.0,130000,1,0,0,0,0
894,440.0,142500,1,0,0,0,0
1700,450.0,148400,0,0,0,1,0
1453,445.0,190000,1,0,0,0,0
1350,504.0,146000,1,0,0,0,0
1150,215.0,128000,1,0,0,0,0
2008,230.0,225000,1,0,0,0,0
2201,432.0,274970,1,0,0,0,0
2009,795.0,235000,1,0,0,0,0
3672,836.0,415000,1,0,0,0,0
1560,528.0,182000,1,0,0,0,0
1488,569.0,135000,1,0,0,0,0
1057,288.0,137000,1,0,0,0,0
1855,325.0,136900,1,0,0,0,0
1609,305.0,149900,1,0,0,0,0
1148,308.0,123500,1,0,0,0,0
1124,0.0,93000,1,0,0,0,0
1456,280.0,91500,1,0,0,0,0
1298,403.0,180000,1,0,0,0,0
2559,506.0,209000,1,0,0,0,0
1911,471.0,215000,1,0,0,0,0
1440,920.0,224500,0,0,1,0,0
1876,848.0,229800,1,0,0,0,0
1208,632.0,183600,1,0,0,0,0
1220,632.0,194000,1,0,0,0,0
1294,662.0,193879,1,0,0,0,0
1614,865.0,221500,1,0,0,0,0
1498,675.0,204900,1,0,0,0,0
1962,868.0,239799,1,0,0,0,0
1846,495.0,233555,1,0,0,0,0
1734,660.0,260000,1,0,0,0,0
1590,754.0,294900,1,0,0,0,0
1809,638.0,209700,1,0,0,0,0
1614,576.0,225000,1,0,0,0,0
1596,610.0,181000,1,0,0,0,0
1915,506.0,220000,1,0,0,0,0
1582,390.0,190000,1,0,0,0,0
988,540.0,180000,1,0,0,0,0
1533,576.0,280000,1,0,0,0,0
1388,522.0,158900,1,0,0,0,0
914,576.0,148000,1,0,0,0,0
1100,462.0,145000,1,0,0,0,0
1499,473.0,187000,1,0,0,0,0
1425,591.0,193000,1,0,0,0,0
990,576.0,156000,1,0,0,0,0
1525,541.0,235000,1,0,0,0,0
1494,576.0,217000,1,0,0,0,0
1588,472.0,214000,1,0,0,0,0
1749,515.0,196000,1,0,0,0,0
1779,586.0,217000,1,0,0,0,0
1861,492.0,200000,1,0,0,0,0
1776,474.0,192500,1,0,0,0,0
1541,843.0,205000,1,0,0,0,0
954,576.0,132500,1,0,0,0,0
1388,317.0,157500,1,0,0,0,0
1282,672.0,174000,1,0,0,0,0
971,300.0,128500,1,0,0,0,0
864,288.0,128500,1,0,0,0,0
894,552.0,149900,1,0,0,0,0
864,297.0,119900,1,0,0,0,0
1320,484.0,137000,0,0,0,1,0
1989,586.0,255000,1,0,0,0,0
1762,591.0,222000,1,0,0,0,0
1755,530.0,214000,1,0,0,0,0
1358,418.0,220000,1,0,0,0,0
1787,748.0,275000,1,0,0,0,0
1909,529.0,197000,1,0,0,0,0
1654,900.0,230000,1,0,0,0,0
2214,646.0,268500,1,0,0,0,0
2049,467.0,210900,1,0,0,0,0
1939,555.0,227000,1,0,0,0,0
1995,610.0,237000,1,0,0,0,0
2097,583.0,274300,1,0,0,0,0
1836,484.0,216837,1,0,0,0,0
848,420.0,133000,0,0,0,0,1
848,420.0,155900,0,0,0,0,1
1919,685.0,233230,1,0,0,0,0
