Lot Area,Garage Area,SalePrice,1Fam,2fmCon,Duplex,Twnhs,TwnhsE
23920,515.0,228500,1,0,0,0,0
10357,719.0,179900,1,0,0,0,0
13474,746.0,225000,1,0,0,0,0
10380,576.0,301000,1,0,0,0,0
13125,833.0,238000,1,0,0,0,0
11287,575.0,228500,1,0,0,0,0
9317,499.0,220000,1,0,0,0,0
9965,792.0,383970,1,0,0,0,0
9965,1052.0,424870,1,0,0,0,0
9178,870.0,250000,1,0,0,0,0
10481,894.0,360000,1,0,0,0,0
10652,840.0,279500,1,0,0,0,0
11175,440.0,200141,1,0,0,0,0
10235,870.0,246500,1,0,0,0,0
9588,868.0,276000,1,0,0,0,0
8814,508.0,203000,1,0,0,0,0
11103,440.0,155835,1,0,0,0,0
8556,826.0,194000,1,0,0,0,0
6762,628.0,195400,1,0,0,0,0
11750,796.0,217000,1,0,0,0,0
8760,674.0,212999,1,0,0,0,0
7242,524.0,175900,1,0,0,0,0
9316,578.0,191000,1,0,0,0,0
9317,440.0,176432,1,0,0,0,0
14364,454.0,277000,1,0,0,0,0
8883,619.0,207000,1,0,0,0,0
159000,389.0,277000,1,0,0,0,0
53107,501.0,240000,1,0,0,0,0
12205,444.0,187500,1,0,0,0,0
20064,529.0,279000,1,0,0,0,0
14217,747.0,139500,1,0,0,0,0
8775,299.0,126000,1,0,0,0,0
11249,521.0,177500,1,0,0,0,0
10021,497.0,175000,1,0,0,0,0
9531,546.0,211000,1,0,0,0,0
8428,384.0,146000,1,0,0,0,0
16561,242.0,147900,1,0,0,0,0
8070,0.0,123600,1,0,0,0,0
9337,684.0,204750,1,0,0,0,0
10820,597.0,235500,1,0,0,0,0
12352,534.0,217000,1,0,0,0,0
9543,517.0,190550,1,0,0,0,0
8826,486.0,217500,1,0,0,0,0
10665,558.0,226000,1,0,0,0,0
11317,500.0,180000,1,0,0,0,0
11800,440.0,131000,1,0,0,0,0
8660,370.0,153500,1,0,0,0,0
9720,576.0,160000,1,0,0,0,0
8982,748.0,134900,1,0,0,0,0
16300,308.0,130000,1,0,0,0,0
9675,440.0,120000,1,0,0,0,0
7700,461.0,112500,1,0,0,0,0
10356,440.0,122000,1,0,0,0,0
7200,576.0,127000,1,0,0,0,0
7200,728.0,117000,1,0,0,0,0
10386,888.0,305900,1,0,0,0,0
9375,647.0,228500,1,0,0,0,0
11354,583.0,270000,1,0,0,0,0
8749,527.0,192000,1,0,0,0,0
8749,610.0,213000,1,0,0,0,0
8158,542.0,200000,1,0,0,0,0
16226,683.0,267000,1,0,0,0,0
11927,484.0,228000,1,0,0,0,0
12728,560.0,275000,1,0,0,0,0
15295,608.0,211000,1,0,0,0,0
11248,702.0,285000,1,0,0,0,0
10000,556.0,240000,1,0,0,0,0
4435,420.0,131500,0,0,0,0,1
17227,482.0,246900,1,0,0,0,0
8200,434.0,219500,1,0,0,0,0
8450,531.0,185000,1,0,0,0,0
8145,552.0,179400,1,0,0,0,0
9245,639.0,213500,1,0,0,0,0
8500,626.0,179600,1,0,0,0,0
8769,578.0,173500,1,0,0,0,0
8334,437.0,167840,1,0,0,0,0
8333,484.0,168675,1,0,0,0,0
9045,400.0,167000,1,0,0,0,0
9170,461.0,140000,1,0,0,0,0
9825,384.0,118500,1,0,0,0,0
8308,520.0,110000,1,0,0,0,0
10921,432.0,94750,1,0,0,0,0
16287,576.0,122000,1,0,0,0,0
8240,622.0,110000,1,0,0,0,0
11841,0.0,118500,0,0,1,0,0
6285,528.0,133500,1,0,0,0,0
7917,504.0,148000,1,0,0,0,0
9555,579.0,141000,0,0,1,0,0
8536,430.0,155000,1,0,0,0,0
7024,450.0,157000,1,0,0,0,0
7023,489.0,171500,1,0,0,0,0
39290,1154.0,183850,1,0,0,0,0
40094,884.0,184750,1,0,0,0,0
3675,525.0,140000,0,0,0,0,1
6400,392.0,131750,1,0,0,0,0
6882,0.0,61500,0,0,1,0,0
10215,248.0,111000,1,0,0,0,0
8741,0.0,98500,0,0,1,0,0
4270,0.0,79000,1,0,0,0,0
10042,216.0,108500,1,0,0,0,0
9450,400.0,110000,1,0,0,0,0
11767,384.0,112000,1,0,0,0,0
8172,355.0,125000,1,0,0,0,0
8172,528.0,79275,1,0,0,0,0
8190,280.0,119000,1,0,0,0,0
10896,0.0,200000,0,1,0,0,0
10890,0.0,150000,0,0,1,0,0
10592,180.0,165000,1,0,0,0,0
10594,200.0,96500,1,0,0,0,0
7223,352.0,136500,1,0,0,0,0
6821,240.0,146500,1,0,0,0,0
7200,240.0,175000,1,0,0,0,0
4000,216.0,148500,1,0,0,0,0
6720,228.0,141500,1,0,0,0,0
7642,216.0,189950,1,0,0,0,0
7155,225.0,135000,1,0,0,0,0
7128,240.0,164000,1,0,0,0,0
4280,352.0,90350,1,0,0,0,0
5362,552.0,139000,1,0,0,0,0
6305,240.0,119750,1,0,0,0,0
7136,492.0,145000,0,0,1,0,0
6270,871.0,145000,0,0,1,0,0
7230,264.0,238000,1,0,0,0,0
13108,400.0,153500,1,0,0,0,0
22420,864.0,239000,1,0,0,0,0
12168,380.0,359100,1,0,0,0,0
7810,231.0,188000,1,0,0,0,0
11275,432.0,220000,1,0,0,0,0
6221,528.0,140000,0,1,0,0,0
10570,440.0,315000,1,0,0,0,0
7259,180.0,259500,1,0,0,0,0
14442,416.0,257500,1,0,0,0,0
13125,240.0,219500,1,0,0,0,0
21000,450.0,217000,1,0,0,0,0
25485,580.0,201000,1,0,0,0,0
21579,552.0,215000,1,0,0,0,0
1782,462.0,123900,0,0,0,1,0
17871,628.0,170000,1,0,0,0,0
3907,509.0,200000,0,0,0,0,1
20693,625.0,198000,1,0,0,0,0
32668,484.0,200624,1,0,0,0,0
18044,691.0,315000,1,0,0,0,0
8500,0.0,115000,1,0,0,0,0
7000,720.0,141000,1,0,0,0,0
5000,360.0,87000,1,0,0,0,0
7288,0.0,129850,1,0,0,0,0
6060,264.0,100000,1,0,0,0,0
9060,0.0,150909,1,0,0,0,0
3672,100.0,75200,1,0,0,0,0
8263,308.0,118400,1,0,0,0,0
8967,338.0,67000,1,0,0,0,0
13710,282.0,152000,1,0,0,0,0
11067,256.0,68104,1,0,0,0,0
8250,0.0,119600,0,1,0,0,0
6565,720.0,140000,1,0,0,0,0
6060,216.0,124900,1,0,0,0,0
5568,495.0,375000,0,0,0,0,1
4750,538.0,235000,0,0,0,0,1
12150,486.0,183500,1,0,0,0,0
7540,470.0,156000,1,0,0,0,0
9187,484.0,134000,1,0,0,0,0
10000,650.0,215000,1,0,0,0,0
12864,576.0,245000,1,0,0,0,0
9928,506.0,210000,1,0,0,0,0
8750,360.0,148000,1,0,0,0,0
8410,528.0,143000,1,0,0,0,0
4054,512.0,244000,0,0,0,0,1
9763,286.0,330000,0,0,0,0,1
16905,308.0,170000,1,0,0,0,0
19958,461.0,257000,1,0,0,0,0
8368,433.0,231713,1,0,0,0,0
8298,502.0,267300,1,0,0,0,0
9037,472.0,265900,1,0,0,0,0
10991,722.0,239000,1,0,0,0,0
10656,870.0,248900,1,0,0,0,0
10331,528.0,174000,1,0,0,0,0
13758,400.0,187500,1,0,0,0,0
9303,422.0,204000,1,0,0,0,0
6718,471.0,180500,1,0,0,0,0
9590,438.0,187500,1,0,0,0,0
11305,692.0,282000,1,0,0,0,0
7777,571.0,178000,1,0,0,0,0
14536,808.0,270000,1,0,0,0,0
11800,452.0,279900,1,0,0,0,0
35133,995.0,186700,1,0,0,0,0
15306,712.0,283463,1,0,0,0,0
12633,932.0,392000,1,0,0,0,0
12665,642.0,281213,1,0,0,0,0
8402,0.0,147000,1,0,0,0,0
43500,1041.0,130000,1,0,0,0,0
6710,460.0,140000,0,0,0,0,1
25286,648.0,132250,1,0,0,0,0
25000,576.0,143000,0,0,1,0,0
32463,1356.0,168000,0,1,0,0,0
4224,572.0,129900,0,0,0,0,1
4224,528.0,134000,0,0,0,0,1
1504,253.0,85500,0,0,0,1,0
1533,297.0,106500,0,0,0,1,0
1495,0.0,93900,0,0,0,0,1
2001,286.0,75000,0,0,0,1,0
1936,0.0,84500,0,0,0,1,0
1890,286.0,75190,0,0,0,1,0
11333,539.0,146800,1,0,0,0,0
9129,678.0,153500,1,0,0,0,0
15957,528.0,188000,1,0,0,0,0
33983,672.0,196000,1,0,0,0,0
8286,531.0,157000,1,0,0,0,0
6723,0.0,138000,1,0,0,0,0
7244,624.0,129500,1,0,0,0,0
27697,444.0,80000,1,0,0,0,0
7599,360.0,129500,1,0,0,0,0
11000,502.0,135000,1,0,0,0,0
8314,264.0,124500,1,0,0,0,0
11625,264.0,139000,1,0,0,0,0
10712,0.0,93500,1,0,0,0,0
10447,288.0,124500,1,0,0,0,0
11027,452.0,149900,1,0,0,0,0
10533,313.0,157500,1,0,0,0,0
11765,963.0,169000,1,0,0,0,0
39384,550.0,252000,1,0,0,0,0
11727,506.0,192100,1,0,0,0,0
8238,400.0,183500,1,0,0,0,0
13006,642.0,222000,1,0,0,0,0
13041,423.0,170000,1,0,0,0,0
13031,409.0,187500,1,0,0,0,0
9783,443.0,202000,1,0,0,0,0
11207,413.0,185000,1,0,0,0,0
19378,576.0,320000,1,0,0,0,0
14859,690.0,240000,1,0,0,0,0
13128,527.0,250000,1,0,0,0,0
10463,800.0,239900,1,0,0,0,0
13751,773.0,309000,1,0,0,0,0
23257,422.0,274725,1,0,0,0,0
13108,618.0,270000,1,0,0,0,0
8076,402.0,183500,1,0,0,0,0
7685,420.0,165600,1,0,0,0,0
9084,462.0,176500,1,0,0,0,0
3701,461.0,130000,0,0,0,0,1
5306,504.0,239000,0,0,0,0,1
6563,564.0,275000,1,0,0,0,0
16023,670.0,457347,1,0,0,0,0
18062,758.0,545224,1,0,0,0,0
12292,675.0,356383,1,0,0,0,0
16056,716.0,556581,1,0,0,0,0
12438,666.0,361919,1,0,0,0,0
16052,736.0,535000,1,0,0,0,0
15922,660.0,401179,1,0,0,0,0
13682,641.0,438780,1,0,0,0,0
14762,672.0,169000,1,0,0,0,0
34650,572.0,145000,0,1,0,0,0
8147,517.0,318000,0,0,0,0,1
11302,758.0,319000,1,0,0,0,0
18261,722.0,470000,1,0,0,0,0
14145,440.0,202500,1,0,0,0,0
13837,786.0,229000,1,0,0,0,0
16659,539.0,235000,1,0,0,0,0
18800,566.0,190000,1,0,0,0,0
10464,582.0,169000,1,0,0,0,0
10400,604.0,241500,1,0,0,0,0
10530,482.0,188900,1,0,0,0,0
10240,612.0,207500,1,0,0,0,0
16692,564.0,250000,1,0,0,0,0
11475,434.0,179900,1,0,0,0,0
9927,596.0,172000,1,0,0,0,0
9512,541.0,294323,1,0,0,0,0
10530,485.0,184500,1,0,0,0,0
10140,495.0,153500,1,0,0,0,0
10140,528.0,162900,1,0,0,0,0
10140,484.0,181000,1,0,0,0,0
10000,462.0,155000,1,0,0,0,0
15870,299.0,138800,1,0,0,0,0
9353,280.0,116050,1,0,0,0,0
8125,0.0,88000,1,0,0,0,0
7200,576.0,97500,1,0,0,0,0
8773,543.0,190000,0,0,0,0,1
2760,440.0,105500,0,0,0,0,1
2160,440.0,125500,0,0,0,0,1
1953,264.0,83000,0,0,0,1,0
1890,264.0,116000,0,0,0,1,0
1680,0.0,91500,0,0,0,1,0
1680,264.0,118000,0,0,0,1,0
1680,264.0,89000,0,0,0,1,0
1680,264.0,108000,0,0,0,1,0
1680,288.0,94500,0,0,0,1,0
4043,440.0,146300,0,0,0,0,1
7514,300.0,145000,1,0,0,0,0
7838,288.0,123000,1,0,0,0,0
2280,319.0,137500,0,0,0,1,0
2179,460.0,144000,0,0,0,1,0
16737,770.0,315000,1,0,0,0,0
16387,831.0,412083,1,0,0,0,0
16259,840.0,342643,1,0,0,0,0
16163,880.0,252000,1,0,0,0,0
13891,850.0,465000,1,0,0,0,0
12228,874.0,293000,1,0,0,0,0
14780,1085.0,415000,1,0,0,0,0
16033,772.0,326000,1,0,0,0,0
14215,853.0,325300,1,0,0,0,0
13418,691.0,309000,1,0,0,0,0
13975,670.0,300000,1,0,0,0,0
10240,878.0,275500,1,0,0,0,0
9942,521.0,338500,1,0,0,0,0
11924,736.0,345000,1,0,0,0,0
12867,575.0,344133,1,0,0,0,0
10672,672.0,298236,1,0,0,0,0
11643,784.0,329900,1,0,0,0,0
12378,708.0,360000,1,0,0,0,0
11065,753.0,281000,1,0,0,0,0
13758,925.0,372397,1,0,0,0,0
14828,816.0,378000,1,0,0,0,0
11846,874.0,374000,1,0,0,0,0
20431,706.0,437154,1,0,0,0,0
10927,736.0,275000,1,0,0,0,0
13215,746.0,279000,1,0,0,0,0
7052,484.0,185850,0,0,0,0,1
5911,556.0,282500,0,0,0,0,1
6955,474.0,202500,0,0,0,0,1
6792,474.0,202665,0,0,0,0,1
7740,899.0,332200,0,0,0,0,1
6373,575.0,310090,0,0,0,0,1
3136,478.0,171750,0,0,0,0,1
10237,397.0,169990,1,0,0,0,0
10237,390.0,170440,1,0,0,0,0
10237,440.0,169985,1,0,0,0,0
17104,426.0,179665,1,0,0,0,0
14054,660.0,219210,1,0,0,0,0
11660,427.0,174190,1,0,0,0,0
15578,429.0,172785,1,0,0,0,0
11631,632.0,258000,1,0,0,0,0
9073,440.0,185101,1,0,0,0,0
3087,437.0,210250,0,0,0,0,1
3196,420.0,234000,0,0,0,0,1
3196,400.0,215000,0,0,0,0,1
2938,398.0,246990,0,0,0,0,1
3072,398.0,178740,0,0,0,0,1
3072,388.0,225000,0,0,0,0,1
3010,438.0,167240,0,0,0,0,1
3010,440.0,156820,0,0,0,0,1
3013,440.0,213490,0,0,0,0,1
3982,648.0,264561,0,0,0,0,1
4045,648.0,246578,0,0,0,0,1
21930,372.0,192140,1,0,0,0,0
7861,393.0,183200,1,0,0,0,0
9056,403.0,178000,1,0,0,0,0
9171,433.0,201490,1,0,0,0,0
11194,504.0,230500,1,0,0,0,0
7875,393.0,180000,1,0,0,0,0
8121,460.0,172400,1,0,0,0,0
8658,431.0,215000,1,0,0,0,0
11214,431.0,199900,1,0,0,0,0
10852,472.0,173000,1,0,0,0,0
12104,617.0,287602,1,0,0,0,0
8738,429.0,230000,1,0,0,0,0
9452,870.0,348000,1,0,0,0,0
9660,885.0,286000,1,0,0,0,0
9545,768.0,300000,1,0,0,0,0
35760,807.0,625000,1,0,0,0,0
9233,774.0,405000,1,0,0,0,0
12011,592.0,280000,1,0,0,0,0
12090,420.0,258000,1,0,0,0,0
10019,725.0,350000,1,0,0,0,0
17242,959.0,584500,1,0,0,0,0
10236,803.0,321000,1,0,0,0,0
10120,844.0,290000,1,0,0,0,0
12585,704.0,315000,1,0,0,0,0
12447,760.0,252000,1,0,0,0,0
15218,928.0,336820,1,0,0,0,0
20896,1134.0,423000,1,0,0,0,0
10182,500.0,290000,1,0,0,0,0
8688,834.0,232000,1,0,0,0,0
10936,510.0,199000,1,0,0,0,0
8640,584.0,198600,1,0,0,0,0
13162,792.0,405749,1,0,0,0,0
11216,776.0,232600,1,0,0,0,0
10728,1053.0,266000,1,0,0,0,0
8125,615.0,186500,1,0,0,0,0
8125,615.0,200825,1,0,0,0,0
8125,614.0,197000,1,0,0,0,0
7200,572.0,185000,1,0,0,0,0
7500,453.0,176000,1,0,0,0,0
7200,572.0,187750,1,0,0,0,0
7733,0.0,139500,1,0,0,0,0
11024,612.0,186800,1,0,0,0,0
13072,0.0,132000,1,0,0,0,0
13072,484.0,142500,1,0,0,0,0
13072,576.0,158000,1,0,0,0,0
7800,462.0,184000,1,0,0,0,0
7632,449.0,184900,1,0,0,0,0
8304,688.0,187000,1,0,0,0,0
7153,484.0,175900,1,0,0,0,0
9370,462.0,248500,1,0,0,0,0
7175,542.0,172000,0,0,0,0,1
7175,484.0,151000,0,0,0,0,1
9019,472.0,150000,1,0,0,0,0
8900,384.0,107000,1,0,0,0,0
7800,300.0,119900,1,0,0,0,0
9100,624.0,129500,1,0,0,0,0
9100,504.0,125000,0,0,1,0,0
8927,528.0,119500,0,0,1,0,0
9240,576.0,144000,1,0,0,0,0
8471,492.0,151000,1,0,0,0,0
9308,310.0,126000,1,0,0,0,0
8450,294.0,116000,1,0,0,0,0
8638,484.0,133500,1,0,0,0,0
13052,308.0,120875,1,0,0,0,0
13526,288.0,137000,1,0,0,0,0
8020,0.0,124000,1,0,0,0,0
6993,288.0,135000,1,0,0,0,0
8789,288.0,129200,1,0,0,0,0
14330,550.0,260000,1,0,0,0,0
16059,462.0,260000,1,0,0,0,0
11025,888.0,334000,1,0,0,0,0
14541,796.0,310000,1,0,0,0,0
13346,590.0,268000,1,0,0,0,0
12461,757.0,262000,1,0,0,0,0
3628,588.0,176400,0,0,0,0,1
3316,550.0,197000,0,0,0,0,1
3180,480.0,151000,0,0,0,0,1
2544,480.0,147400,0,0,0,1,0
2544,480.0,149900,0,0,0,1,0
3180,480.0,144152,0,0,0,0,1
2998,440.0,166000,0,0,0,0,1
3735,506.0,183900,0,0,0,0,1
2651,490.0,165000,0,0,0,1,0
4447,496.0,139000,0,0,0,0,1
8314,434.0,200000,1,0,0,0,0
7180,564.0,221000,1,0,0,0,0
9549,481.0,270000,0,0,0,0,1
11250,546.0,165000,1,0,0,0,0
3760,484.0,214000,0,0,0,1,0
3640,484.0,188000,0,0,0,1,0
3874,484.0,190000,0,0,0,0,1
3876,484.0,170000,0,0,0,1,0
50271,894.0,385000,1,0,0,0,0
13110,501.0,146500,0,1,0,0,0
10192,487.0,170000,1,0,0,0,0
20781,508.0,262500,1,0,0,0,0
11700,776.0,179900,1,0,0,0,0
11029,619.0,250000,1,0,0,0,0
10400,484.0,165150,1,0,0,0,0
10140,477.0,164500,1,0,0,0,0
9600,528.0,140000,1,0,0,0,0
9750,384.0,135500,1,0,0,0,0
9600,504.0,142000,1,0,0,0,0
8640,530.0,155000,1,0,0,0,0
9360,504.0,157500,1,0,0,0,0
8400,288.0,138500,1,0,0,0,0
8400,326.0,140000,1,0,0,0,0
9759,264.0,124400,1,0,0,0,0
9600,568.0,158000,1,0,0,0,0
9230,884.0,146000,1,0,0,0,0
14803,495.0,190000,1,0,0,0,0
10659,368.0,136500,1,0,0,0,0
9100,624.0,129900,1,0,0,0,0
8393,588.0,145000,0,0,1,0,0
8800,299.0,185900,0,1,0,0,0
8800,461.0,160000,1,0,0,0,0
10368,430.0,167000,1,0,0,0,0
9350,480.0,157500,1,0,0,0,0
10382,264.0,140000,0,1,0,0,0
8973,750.0,150000,1,0,0,0,0
10800,286.0,151500,1,0,0,0,0
8550,240.0,129800,1,0,0,0,0
11425,275.0,137000,1,0,0,0,0
9724,273.0,137000,1,0,0,0,0
4712,305.0,121600,1,0,0,0,0
5900,0.0,85500,1,0,0,0,0
5825,528.0,79900,1,0,0,0,0
7438,576.0,127000,1,0,0,0,0
9600,441.0,161000,1,0,0,0,0
10858,240.0,146500,1,0,0,0,0
9600,280.0,135000,1,0,0,0,0
10680,528.0,137900,1,0,0,0,0
9490,240.0,133000,1,0,0,0,0
9462,234.0,137000,1,0,0,0,0
9888,240.0,121000,1,0,0,0,0
8917,506.0,119000,0,0,1,0,0
12700,441.0,172000,1,0,0,0,0
8500,480.0,98600,1,0,0,0,0
14200,487.0,226000,1,0,0,0,0
9000,286.0,118000,1,0,0,0,0
25419,795.0,235000,1,0,0,0,0
9723,430.0,135000,1,0,0,0,0
7728,540.0,132500,0,0,1,0,0
8163,796.0,143000,1,0,0,0,0
8400,331.0,132000,1,0,0,0,0
11600,292.0,145250,1,0,0,0,0
9610,488.0,162000,1,0,0,0,0
10000,300.0,148000,1,0,0,0,0
14850,299.0,141000,1,0,0,0,0
10152,353.0,153000,1,0,0,0,0
10011,447.0,134450,1,0,0,0,0
7032,600.0,135960,0,0,1,0,0
8092,286.0,156000,1,0,0,0,0
11310,451.0,140000,1,0,0,0,0
12778,280.0,139500,1,0,0,0,0
10170,400.0,155000,1,0,0,0,0
7700,684.0,127000,1,0,0,0,0
11050,319.0,133500,1,0,0,0,0
13600,300.0,125000,1,0,0,0,0
15428,270.0,142000,1,0,0,0,0
21299,791.0,167000,1,0,0,0,0
13300,896.0,159000,1,0,0,0,0
22136,1008.0,180000,0,1,0,0,0
7500,649.0,127000,1,0,0,0,0
7000,398.0,112000,1,0,0,0,0
10410,371.0,99800,1,0,0,0,0
5400,326.0,117000,1,0,0,0,0
5400,326.0,108480,1,0,0,0,0
10914,660.0,68000,1,0,0,0,0
7008,280.0,86900,1,0,0,0,0
10800,720.0,120000,1,0,0,0,0
7200,528.0,155500,1,0,0,0,0
10818,648.0,80000,1,0,0,0,0
10410,936.0,105000,1,0,0,0,0
10800,520.0,160000,0,1,0,0,0
10800,566.0,170000,1,0,0,0,0
8658,440.0,160000,1,0,0,0,0
13400,484.0,159950,1,0,0,0,0
10184,294.0,165000,1,0,0,0,0
9786,440.0,159000,1,0,0,0,0
9510,264.0,147000,1,0,0,0,0
7800,288.0,115000,1,0,0,0,0
8910,539.0,159500,1,0,0,0,0
7332,288.0,120000,1,0,0,0,0
7100,308.0,129900,1,0,0,0,0
10800,418.0,183000,1,0,0,0,0
11650,484.0,157500,1,0,0,0,0
18275,441.0,277500,1,0,0,0,0
16321,319.0,207500,1,0,0,0,0
12144,597.0,147500,1,0,0,0,0
10800,0.0,135000,1,0,0,0,0
7200,625.0,109500,1,0,0,0,0
7200,420.0,109900,1,0,0,0,0
7560,286.0,133700,1,0,0,0,0
8544,400.0,81400,0,0,1,0,0
8544,400.0,87500,0,0,1,0,0
8544,400.0,93500,0,0,1,0,0
8512,0.0,119000,0,0,1,0,0
7945,300.0,141000,1,0,0,0,0
7000,288.0,146000,1,0,0,0,0
7590,453.0,155000,1,0,0,0,0
10205,300.0,134500,1,0,0,0,0
7400,528.0,120000,1,0,0,0,0
7000,336.0,105000,1,0,0,0,0
7000,0.0,124000,0,1,0,0,0
9856,624.0,169000,1,0,0,0,0
9906,210.0,107000,1,0,0,0,0
9600,240.0,135000,1,0,0,0,0
5520,162.0,111500,1,0,0,0,0
9600,400.0,156500,1,0,0,0,0
9600,546.0,178000,1,0,0,0,0
6451,576.0,139900,1,0,0,0,0
3960,200.0,105000,1,0,0,0,0
5684,270.0,110000,1,0,0,0,0
7745,576.0,111500,0,1,0,0,0
7741,280.0,108000,1,0,0,0,0
5633,216.0,111500,1,0,0,0,0
9000,240.0,124000,1,0,0,0,0
7200,528.0,105000,1,0,0,0,0
4400,440.0,116000,1,0,0,0,0
7614,216.0,96900,1,0,0,0,0
6000,576.0,135500,0,1,0,0,0
6000,450.0,139000,1,0,0,0,0
7830,200.0,61500,1,0,0,0,0
9576,378.0,120000,1,0,0,0,0
5820,220.0,126175,1,0,0,0,0
5747,250.0,64000,1,0,0,0,0
9142,440.0,137000,0,1,0,0,0
9600,779.0,87000,1,0,0,0,0
10800,320.0,163000,1,0,0,0,0
6300,432.0,155000,1,0,0,0,0
5000,352.0,79000,1,0,0,0,0
8850,225.0,144000,1,0,0,0,0
3600,216.0,114504,1,0,0,0,0
7200,576.0,157000,1,0,0,0,0
11340,312.0,125000,1,0,0,0,0
22950,840.0,475000,1,0,0,0,0
5976,0.0,93500,0,0,1,0,0
9750,624.0,125000,1,0,0,0,0
4761,0.0,64500,1,0,0,0,0
7446,0.0,100000,1,0,0,0,0
6435,312.0,140200,1,0,0,0,0
11737,240.0,202500,1,0,0,0,0
5000,420.0,159000,1,0,0,0,0
7800,410.0,119900,0,1,0,0,0
6240,528.0,114500,1,0,0,0,0
6240,240.0,115000,1,0,0,0,0
6120,258.0,75000,1,0,0,0,0
6120,450.0,88000,1,0,0,0,0
6240,0.0,80500,1,0,0,0,0
6240,225.0,149000,1,0,0,0,0
6120,180.0,110000,1,0,0,0,0
6000,440.0,110500,1,0,0,0,0
6000,205.0,89000,1,0,0,0,0
6380,280.0,113000,1,0,0,0,0
11672,210.0,109000,1,0,0,0,0
33120,576.0,220000,1,0,0,0,0
9873,576.0,129000,0,1,0,0,0
5310,255.0,117000,1,0,0,0,0
4118,0.0,52500,1,0,0,0,0
10320,370.0,107000,1,0,0,0,0
7518,390.0,116500,1,0,0,0,0
9000,0.0,72000,1,0,0,0,0
8600,198.0,119500,1,0,0,0,0
7200,297.0,125500,1,0,0,0,0
9786,210.0,91000,1,0,0,0,0
6780,0.0,84500,0,1,0,0,0
7200,308.0,90000,1,0,0,0,0
12375,288.0,137500,1,0,0,0,0
11136,576.0,150000,0,0,1,0,0
21370,394.0,131000,1,0,0,0,0
6930,288.0,130000,1,0,0,0,0
8250,260.0,125000,1,0,0,0,0
5220,180.0,80000,1,0,0,0,0
5500,246.0,157000,1,0,0,0,0
11235,459.0,148000,1,0,0,0,0
10791,516.0,90000,0,0,1,0,0
8414,264.0,154500,1,0,0,0,0
11327,528.0,153600,1,0,0,0,0
11777,564.0,164500,1,0,0,0,0
10366,336.0,132000,1,0,0,0,0
9000,286.0,142500,1,0,0,0,0
11553,336.0,158000,1,0,0,0,0
7844,440.0,149500,1,0,0,0,0
9535,512.0,165000,1,0,0,0,0
10335,440.0,180000,1,0,0,0,0
7176,616.0,160500,1,0,0,0,0
9662,580.0,156500,0,0,1,0,0
8235,586.0,157000,0,0,1,0,0
13650,451.0,172500,1,0,0,0,0
13125,484.0,155000,1,0,0,0,0
17920,454.0,170000,1,0,0,0,0
17529,322.0,105000,1,0,0,0,0
10246,364.0,145000,1,0,0,0,0
14175,576.0,168000,1,0,0,0,0
20355,521.0,278000,1,0,0,0,0
13050,575.0,164000,1,0,0,0,0
15593,667.0,225000,1,0,0,0,0
10820,576.0,130000,1,0,0,0,0
13350,440.0,142500,1,0,0,0,0
1700,450.0,148400,0,0,0,1,0
5271,445.0,190000,1,0,0,0,0
9375,504.0,146000,1,0,0,0,0
6488,215.0,128000,1,0,0,0,0
7800,230.0,225000,1,0,0,0,0
19690,432.0,274970,1,0,0,0,0
19950,795.0,235000,1,0,0,0,0
19800,836.0,415000,1,0,0,0,0
11679,528.0,182000,1,0,0,0,0
12048,569.0,135000,1,0,0,0,0
10519,288.0,137000,1,0,0,0,0
9525,325.0,136900,1,0,0,0,0
9525,305.0,149900,1,0,0,0,0
6420,308.0,123500,1,0,0,0,0
8335,0.0,93000,1,0,0,0,0
7585,280.0,91500,1,0,0,0,0
11200,403.0,180000,1,0,0,0,0
12128,506.0,209000,1,0,0,0,0
9554,471.0,215000,1,0,0,0,0
9069,920.0,224500,0,0,1,0,0
11003,848.0,229800,1,0,0,0,0
7488,632.0,183600,1,0,0,0,0
7406,632.0,194000,1,0,0,0,0
6762,662.0,193879,1,0,0,0,0
11210,865.0,221500,1,0,0,0,0
8990,675.0,204900,1,0,0,0,0
8760,868.0,239799,1,0,0,0,0
13377,495.0,233555,1,0,0,0,0
11645,660.0,260000,1,0,0,0,0
11645,754.0,294900,1,0,0,0,0
10984,638.0,209700,1,0,0,0,0
9316,576.0,225000,1,0,0,0,0
9316,610.0,181000,1,0,0,0,0
10041,506.0,220000,1,0,0,0,0
36500,390.0,190000,1,0,0,0,0
21453,540.0,180000,1,0,0,0,0
70761,576.0,280000,1,0,0,0,0
12000,522.0,158900,1,0,0,0,0
8846,576.0,148000,1,0,0,0,0
13015,462.0,145000,1,0,0,0,0
12438,473.0,187000,1,0,0,0,0
8685,591.0,193000,1,0,0,0,0
13568,576.0,156000,1,0,0,0,0
9100,541.0,235000,1,0,0,0,0
9236,576.0,217000,1,0,0,0,0
10264,472.0,214000,1,0,0,0,0
9272,515.0,196000,1,0,0,0,0
13426,586.0,217000,1,0,0,0,0
13450,492.0,200000,1,0,0,0,0
14006,474.0,192500,1,0,0,0,0
13704,843.0,205000,1,0,0,0,0
10780,576.0,132500,1,0,0,0,0
8340,317.0,157500,1,0,0,0,0
10385,672.0,174000,1,0,0,0,0
9920,300.0,128500,1,0,0,0,0
9560,288.0,128500,1,0,0,0,0
